1513;ports;150,00
1513;portm;230,00
1513;portl;320,00
1514;dl;100,00
1514;rkl;15,00
1514;tl;5,00
1514;ports;150,00
1514;portm;230,00
1514;portl;320,00
1516;portm;150,00
1516;dl;100,00
1516;rkl;15,00
1516;tl;5,00
1516;ports;100,00
1516;portl;200,00
1518;dl;100,00
1518;rkl;15,00
1518;tl;5,00
1518;ports;150,00
1518;portm;230,00
1518;portl;320,00
1520;kpl_m;20,00
1520;ports;20,00
1520;portm;30,00
1520;portl;40,00
1521;kpl_s;30,00
1521;kpl_m;50,00
1521;kpl_l;70,00
1521;ports;20,00
1521;portm;30,00
1521;portl;40,00
1524;ports;7,00
1524;portm;14,00
1524;portl;35,00
1524;kpl_m;7,00
1526;dl;100,00
1526;rkl;15,00
1526;tl;5,00
1526;ports;150,00
1526;portm;230,00
1526;portl;320,00
1527;dl;100,00
1527;rkl;15,00
1527;tl;5,00
1527;ports;150,00
1527;portm;230,00
1527;portl;320,00
1530;dl;100,00
1530;rkl;15,00
1530;tl;5,00
1530;ports;150,00
1530;portm;230,00
1530;portl;320,00
1531;dl;100,00
1531;rkl;15,00
1531;tl;5,00
1531;ports;150,00
1531;portm;230,00
1531;portl;320,00
1532;dl;100,00
1532;rkl;15,00
1532;tl;5,00
1532;ports;150,00
1532;portm;230,00
1532;portl;320,00
1537;portl;200,00
1537;dl;100,00
1537;rkl;15,00
1537;tl;5,00
1537;ports;100,00
1537;portm;150,00
1538;dl;100,00
1538;rkl;15,00
1538;ports;80,00
1538;portl;250,00
1538;portm;150,00
1541;dl;100,00
1541;rkl;15,00
1541;tl;5,00
1541;ports;150,00
1541;portm;230,00
1541;portl;320,00
1542;dl;100,00
1542;rkl;15,00
1542;tl;5,00
1542;ports;150,00
1542;portm;230,00
1542;portl;320,00
1543;dl;100,00
1543;rkl;15,00
1543;tl;5,00
1543;portl;350,00
1543;ports;150,00
1543;portm;250,00
1544;dl;100,00
1544;rkl;15,00
1544;tl;5,00
1544;ports;150,00
1544;portm;230,00
1544;portl;320,00
1545;dl;100,00
1545;rkl;15,00
1545;tl;5,00
1545;ports;150,00
1545;portm;230,00
1545;portl;320,00
1546;dl;100,00
1546;rkl;15,00
1546;tl;5,00
1546;ports;150,00
1546;portm;250,00
1546;portl;350,00
1547;dl;100,00
1547;rkl;15,00
1547;tl;5,00
1547;ports;150,00
1547;portm;230,00
1547;portl;320,00
1548;dl;100,00
1548;rkl;15,00
1548;tl;5,00
1548;ports;150,00
1548;portm;250,00
1548;portl;350,00
1549;dl;100,00
1549;rkl;15,00
1549;tl;5,00
1549;ports;100,00
1549;portm;150,00
1549;portl;200,00
1552;kpl_m;0,10
1552;dl;3,00
1552;rkl;0,50
1552;ports;20,00
1552;portm;50,00
1552;portl;100,00
1554;kpl_s;1,00
1554;kpl_m;3,00
1554;kpl_l;5,00
1554;dl;7,00
1554;ports;20,00
1554;portm;50,00
1554;portl;100,00
1556;kpl_s;30,00
1556;kpl_m;50,00
1556;kpl_l;70,00
1556;ports;20,00
1556;portm;30,00
1556;portl;40,00
1559;dl;100,00
1559;rkl;15,00
1559;tl;5,00
1559;portm;230,00
1559;portl;320,00
1559;ports;150,00
1560;dl;80,00
1560;rkl;12,00
1560;ports;70,00
1560;portl;150,00
1560;portm;110,00
1561;dl;100,00
1561;rkl;15,00
1561;tl;5,00
1561;ports;150,00
1561;portm;230,00
1561;portl;320,00
1562;dl;100,00
1562;rkl;15,00
1562;tl;5,00
1562;ports;150,00
1562;portm;230,00
1562;portl;320,00
1563;dl;100,00
1563;rkl;15,00
1563;tl;5,00
1563;ports;150,00
1563;portm;230,00
1563;portl;320,00
1564;dl;100,00
1564;rkl;15,00
1564;tl;5,00
1564;ports;150,00
1564;portm;230,00
1564;portl;320,00
1565;dl;100,00
1565;rkl;15,00
1565;tl;5,00
1565;ports;150,00
1565;portm;230,00
1565;portl;320,00
1566;dl;100,00
1566;rkl;15,00
1566;tl;5,00
1566;portm;230,00
1566;portl;320,00
1566;ports;150,00
1567;dl;100,00
1567;rkl;15,00
1567;tl;5,00
1567;ports;150,00
1567;portm;230,00
1567;portl;320,00
1568;dl;100,00
1568;rkl;15,00
1568;tl;5,00
1568;portm;230,00
1568;portl;320,00
1568;ports;150,00
1569;dl;100,00
1569;rkl;15,00
1569;tl;5,00
1569;ports;150,00
1569;portm;250,00
1569;portl;350,00
1571;dl;100,00
1571;rkl;15,00
1571;tl;5,00
1571;ports;150,00
1571;portm;250,00
1571;portl;350,00
1572;dl;100,00
1572;rkl;15,00
1572;tl;5,00
1572;ports;150,00
1572;portm;250,00
1572;portl;350,00
1575;dl;55,00
1575;ports;70,00
1575;portm;110,00
1575;portl;150,00
1576;ports;70,00
1576;portm;110,00
1576;portl;150,00
1577;dl;85,00
1577;ports;70,00
1577;portm;110,00
1577;portl;150,00
1578;dl;55,00
1578;ports;70,00
1578;portm;110,00
1578;portl;150,00
1579;ports;70,00
1579;portm;110,00
1579;portl;150,00
1580;dl;85,00
1580;ports;70,00
1580;portm;110,00
1580;portl;150,00
1582;kpl_s;35,00
1582;kpl_m;50,00
1582;kpl_l;125,00
1582;ports;30,00
1582;portm;50,00
1582;portl;70,00
1860;kpl_m;9,00
1860;portm;175,00
1860;ports;135,00
1860;portl;200,00
2002;dl;55,00
2002;ports;125,00
2002;portm;200,00
2002;portl;275,00
2005;dl;100,00
2005;rkl;15,00
2005;ports;120,00
2005;portm;200,00
2005;portl;340,00
2009;dl;100,00
2009;rkl;15,00
2009;ports;200,00
2009;portl;400,00
2009;portm;350,00
2010;dl;70,00
2010;rkl;14,00
2010;ports;50,00
2010;portl;100,00
2010;portm;75,00
2011;ports;100,00
2011;portm;125,00
2011;portl;150,00
2012;dl;100,00
2012;ports;120,00
2012;portl;300,00
2012;portm;225,00
2021;portl;300,00
2021;dl;100,00
2021;rkl;15,00
2021;ports;120,00
2021;portm;225,00
2022;portl;300,00
2022;dl;100,00
2022;rkl;15,00
2022;ports;120,00
2022;portm;225,00
2023;dl;85,00
2023;rkl;12,00
2023;ports;125,00
2023;portm;200,00
2023;portl;300,00
2024;ports;125,00
2024;portm;200,00
2024;portl;275,00
2025;dl;50,00
2025;ports;125,00
2025;portm;180,00
2025;portl;250,00
2028;dl;85,00
2028;rkl;12,00
2028;ports;125,00
2028;portm;200,00
2028;portl;300,00
2029;dl;85,00
2029;rkl;12,00
2029;ports;125,00
2029;portm;200,00
2029;portl;300,00
2030;kpl_m;55,00
2030;ports;120,00
2030;portl;200,00
2030;portm;150,00
2031;kpl_m;55,00
2031;ports;120,00
2031;portl;200,00
2031;portm;150,00
2033;kpl_m;60,00
2033;ports;120,00
2033;portm;180,00
2033;portl;240,00
3000;ports;40,00
3000;portm;100,00
3000;portl;200,00
3001;ports;40,00
3001;dl;100,00
3001;rkl;15,00
3001;portm;100,00
3001;portl;200,00
3002;dl;100,00
3002;rkl;15,00
3002;ports;40,00
3002;portl;200,00
3002;portm;100,00
3003;dl;100,00
3003;rkl;15,00
3003;ports;200,00
3003;portl;400,00
3003;portm;350,00
3004;dl;100,00
3004;rkl;15,00
3004;ports;200,00
3004;portl;400,00
3004;portm;350,00
3005;ports;100,00
3005;portm;125,00
3005;portl;150,00
3006;kpl_m;15,00
3006;ports;100,00
3006;portl;200,00
3006;portm;150,00
3009;dl;100,00
3009;rkl;15,00
3009;ports;40,00
3009;portm;100,00
3009;portl;200,00
3010;dl;100,00
3010;rkl;15,00
3010;ports;40,00
3010;portm;100,00
3010;portl;200,00
3014;ports;80,00
3014;portm;120,00
3014;portl;160,00
3015;ports;100,00
3015;portm;200,00
3015;portl;300,00
3016;kpl_m;50,00
3016;ports;100,00
3016;portl;225,00
3016;portm;150,00
3017;dl;50,00
3017;rkl;16,00
3017;ports;40,00
3017;portl;140,00
3017;portm;80,00
3021;dl;100,00
3021;rkl;15,00
3021;ports;200,00
3021;portm;350,00
3021;portl;400,00
3022;dl;100,00
3022;ports;40,00
3022;portl;200,00
3022;portm;100,00
3023;dl;100,00
3023;rkl;15,00
3023;ports;200,00
3023;portm;350,00
3023;portl;400,00
3024;dl;100,00
3024;ports;40,00
3024;portl;200,00
3024;portm;100,00
3025;dl;100,00
3025;portl;200,00
3025;portm;100,00
3025;ports;40,00
3026;dl;100,00
3026;ports;200,00
3026;portm;300,00
3026;portl;400,00
3027;kpl_m;210,00
3027;ports;100,00
3027;portm;200,00
3027;portl;300,00
3030;ports;40,00
3030;portm;100,00
3030;portl;200,00
3034;ports;40,00
3034;portm;100,00
3034;portl;200,00
3040;ports;40,00
3040;portm;60,00
3040;portl;100,00
3200;portm;80,00
3200;dl;110,00
3200;ports;40,00
3200;portl;200,00
3201;dl;100,00
3201;rkl;15,00
3201;tl;5,00
3201;ports;200,00
3201;portm;350,00
3201;portl;400,00
3202;dl;100,00
3202;rkl;15,00
3202;ports;200,00
3202;portm;350,00
3202;portl;400,00
3204;dl;60,00
3204;rkl;12,00
3204;ports;40,00
3204;portm;80,00
3204;portl;150,00
3206;dl;110,00
3206;ports;40,00
3206;portl;200,00
3206;portm;100,00
3207;dl;100,00
3207;rkl;15,00
3207;ports;200,00
3207;portm;350,00
3207;portl;400,00
3208;dl;100,00
3208;ports;40,00
3208;portl;200,00
3208;portm;100,00
3209;dl;100,00
3209;ports;90,00
3209;portm;180,00
3209;portl;280,00
3212;dl;100,00
3212;ports;40,00
3212;portl;200,00
3212;portm;100,00
3213;dl;100,00
3213;rkl;15,00
3213;ports;200,00
3213;portm;350,00
3213;portl;400,00
3214;dl;100,00
3214;ports;40,00
3214;portl;200,00
3214;portm;100,00
3215;dl;100,00
3215;rkl;15,00
3215;ports;200,00
3215;portm;350,00
3215;portl;400,00
3216;dl;100,00
3216;ports;40,00
3216;portl;200,00
3216;portm;100,00
3219;kpl_m;15,00
3219;ports;100,00
3219;portl;200,00
3219;portm;150,00
3222;ports;200,00
3222;portm;300,00
3222;portl;400,00
3224;dl;100,00
3224;portl;200,00
3224;portm;100,00
3224;ports;40,00
3230;dl;70,00
3230;ports;40,00
3230;portl;100,00
3230;portm;60,00
3231;dl;70,00
3231;ports;40,00
3231;portl;200,00
3231;portm;100,00
3232;dl;70,00
3232;ports;40,00
3232;portl;200,00
3232;portm;100,00
3233;dl;100,00
3233;rkl;15,00
3233;ports;200,00
3233;portm;350,00
3233;portl;400,00
3234;dl;100,00
3234;rkl;15,00
3234;ports;40,00
3234;portm;100,00
3234;portl;200,00
3237;kpl_m;2,00
3237;dl;70,00
3237;ports;15,00
3237;portm;30,00
3237;portl;60,00
3238;dl;100,00
3238;rkl;15,00
3238;ports;100,00
3238;portm;150,00
3238;portl;200,00
3239;dl;100,00
3239;rkl;15,00
3239;ports;200,00
3239;portm;350,00
3239;portl;400,00
3240;dl;80,00
3240;rkl;20,00
3240;ports;80,00
3240;portl;200,00
3240;portm;150,00
3241;dl;100,00
3241;rkl;15,00
3241;tl;5,00
3241;ports;200,00
3241;portm;350,00
3241;portl;400,00
3242;portl;250,00
3242;dl;100,00
3242;rkl;15,00
3242;tl;5,00
3242;ports;150,00
3242;portm;200,00
3245;ports;150,00
3245;portm;200,00
3245;portl;250,00
3245;dl;100,00
3245;rkl;15,00
3245;tl;5,00
3246;dl;80,00
3246;rkl;16,00
3246;ports;40,00
3246;portl;200,00
3246;portm;80,00
3247;dl;75,00
3247;ports;50,00
3247;portm;60,00
3247;portl;70,00
3249;portm;300,00
3249;portl;400,00
3249;ports;200,00
3250;ports;200,00
3250;portm;300,00
3250;portl;400,00
3253;ports;85,00
3253;portm;170,00
3253;portl;250,00
3254;ports;200,00
3254;portm;300,00
3254;portl;400,00
3255;kpl_s;20,00
3255;kpl_m;30,00
3255;kpl_l;50,00
3255;portl;200,00
3255;portm;150,00
3255;ports;100,00
3259;dl;100,00
3259;rkl;15,00
3259;ports;200,00
3259;portm;350,00
3259;portl;400,00
3260;dl;100,00
3260;rkl;15,00
3260;tl;5,00
3260;ports;150,00
3260;portm;200,00
3260;portl;250,00
3264;dl;100,00
3264;rkl;15,00
3264;portl;200,00
3264;portm;100,00
3264;ports;40,00
3265;dl;100,00
3265;rkl;15,00
3265;ports;200,00
3265;portm;350,00
3265;portl;400,00
3266;kpl_m;120,00
3266;ports;100,00
3266;portl;300,00
3266;portm;150,00
3267;dl;100,00
3267;rkl;15,00
3267;ports;200,00
3267;portm;350,00
3267;portl;400,00
3268;dl;100,00
3268;rkl;15,00
3268;ports;200,00
3268;portm;350,00
3268;portl;400,00
3269;dl;100,00
3269;rkl;15,00
3269;ports;40,00
3269;portl;200,00
3269;portm;100,00
3272;dl;100,00
3272;rkl;15,00
3272;tl;5,00
3272;ports;125,00
3272;portm;200,00
3272;portl;300,00
3275;dl;100,00
3275;rkl;15,00
3275;portl;400,00
3275;ports;200,00
3275;portm;300,00
3276;dl;100,00
3276;rkl;20,00
3276;ports;200,00
3276;portl;400,00
3276;portm;300,00
3279;ports;300,00
3279;portm;350,00
3279;portl;400,00
3280;ports;100,00
3280;portm;150,00
3280;portl;225,00
3282;dl;80,00
3282;ports;50,00
3282;portm;125,00
3282;portl;150,00
3283;dl;80,00
3283;ports;50,00
3283;portm;125,00
3283;portl;150,00
3284;dl;50,00
3284;ports;50,00
3284;portm;125,00
3284;portl;150,00
3285;dl;80,00
3285;ports;50,00
3285;portm;125,00
3285;portl;150,00
3286;ports;50,00
3286;portm;125,00
3286;portl;150,00
3287;dl;80,00
3287;ports;50,00
3287;portm;125,00
3287;portl;150,00
3288;dl;50,00
3288;ports;50,00
3288;portm;125,00
3288;portl;150,00
3289;ports;50,00
3289;portm;125,00
3289;portl;150,00
3290;dl;80,00
3290;ports;50,00
3290;portm;125,00
3290;portl;150,00
3291;dl;80,00
3291;ports;50,00
3291;portm;125,00
3291;portl;150,00
3292;dl;60,00
3292;ports;50,00
3292;portm;75,00
3292;portl;100,00
3293;dl;60,00
3293;ports;50,00
3293;portm;75,00
3293;portl;100,00
3295;dl;60,00
3295;ports;50,00
3295;portm;125,00
3295;portl;150,00
3296;dl;60,00
3296;ports;50,00
3296;portm;125,00
3296;portl;150,00
3297;dl;60,00
3297;ports;50,00
3297;portm;125,00
3297;portl;150,00
3298;dl;60,00
3298;ports;50,00
3298;portm;125,00
3298;portl;150,00
3299;dl;60,00
3299;ports;50,00
3299;portm;125,00
3299;portl;150,00
3300;dl;70,00
3300;ports;50,00
3300;portm;125,00
3300;portl;150,00
3301;dl;60,00
3301;ports;50,00
3301;portm;125,00
3301;portl;150,00
3302;dl;60,00
3302;ports;50,00
3302;portm;125,00
3302;portl;150,00
3303;dl;60,00
3303;ports;50,00
3303;portm;125,00
3303;portl;150,00
3305;dl;60,00
3305;ports;50,00
3305;portm;125,00
3305;portl;150,00
3306;dl;60,00
3306;ports;50,00
3306;portm;125,00
3306;portl;150,00
3307;dl;60,00
3307;ports;50,00
3307;portm;125,00
3307;portl;150,00
3308;dl;60,00
3308;ports;50,00
3308;portm;125,00
3308;portl;150,00
3309;ports;50,00
3309;portm;125,00
3309;portl;150,00
3310;ports;50,00
3310;portm;125,00
3310;portl;150,00
3311;ports;50,00
3311;portm;125,00
3311;portl;150,00
3312;ports;50,00
3312;portm;125,00
3312;portl;150,00
3313;ports;50,00
3313;portm;125,00
3313;portl;150,00
3314;ports;50,00
3314;portm;125,00
3314;portl;150,00
3315;dl;60,00
3315;ports;50,00
3315;portm;125,00
3315;portl;150,00
3316;dl;60,00
3316;ports;50,00
3316;portm;125,00
3316;portl;150,00
3318;dl;110,00
3318;rkl;20,00
3318;ports;20,00
3318;portl;170,00
3318;portm;80,00
3319;dl;100,00
3319;rkl;15,00
3319;ports;200,00
3319;portm;350,00
3319;portl;400,00
3320;dl;90,00
3320;rkl;15,00
3320;ports;20,00
3320;portm;80,00
3320;portl;170,00
3321;ports;200,00
3321;dl;100,00
3321;rkl;15,00
3321;portm;350,00
3321;portl;400,00
3322;portm;200,00
3322;dl;100,00
3322;rkl;15,00
3322;ports;150,00
3322;portl;250,00
3323;dl;100,00
3323;rkl;15,00
3323;portm;30,00
3323;ports;15,00
3323;portl;60,00
3324;portm;100,00
3324;dl;100,00
3324;rkl;15,00
3324;ports;40,00
3324;portl;200,00
3325;dl;80,00
3325;ports;120,00
3325;portm;230,00
3325;portl;300,00
3326;dl;120,00
3326;rkl;18,00
3326;ports;220,00
3326;portm;300,00
3326;portl;350,00
3327;dl;100,00
3327;ports;220,00
3327;portl;350,00
3327;portm;300,00
3328;ports;30,00
3328;portm;50,00
3328;portl;80,00
3329;dl;75,00
3329;ports;200,00
3329;portl;300,00
3329;portm;250,00
3331;kpl_s;80,00
3331;kpl_m;115,00
3331;kpl_l;150,00
3331;ports;80,00
3331;portm;120,00
3331;portl;160,00
3332;kpl_s;80,00
3332;kpl_m;115,00
3332;kpl_l;150,00
3332;portl;160,00
3332;portm;120,00
3332;ports;80,00
3333;dl;75,00
3333;ports;200,00
3333;portl;300,00
3333;portm;250,00
3334;portl;200,00
3334;ports;80,00
3334;portm;150,00
3336;dl;100,00
3336;rkl;15,00
3336;ports;150,00
3336;portl;250,00
3336;portm;200,00
3337;dl;90,00
3337;rkl;15,00
3337;ports;20,00
3337;portm;80,00
3337;portl;170,00
3341;kpl_m;60,00
3341;dl;50,00
3341;rkl;10,00
3341;ports;40,00
3341;portl;100,00
3341;portm;60,00
3342;kpl_m;400,00
3342;dl;55,00
3342;portl;150,00
3342;ports;50,00
3342;portm;100,00
3343;kpl_m;50,00
3343;kpl_l;80,00
3343;dl;55,00
3343;ports;25,00
3343;portm;50,00
3343;portl;80,00
3344;kpl_m;15,00
3344;ports;40,00
3344;portm;80,00
3344;portl;125,00
3345;dl;60,00
3345;ports;50,00
3345;portm;80,00
3345;portl;110,00
3346;kpl_m;400,00
3346;dl;55,00
3346;portl;150,00
3346;ports;50,00
3346;portm;100,00
3347;kpl_m;50,00
3347;kpl_l;80,00
3347;dl;55,00
3347;ports;25,00
3347;portm;50,00
3347;portl;80,00
3348;dl;60,00
3348;ports;50,00
3348;portm;125,00
3348;portl;150,00
3349;kpl_m;15,00
3349;ports;40,00
3349;portm;80,00
3349;portl;125,00
3350;dl;60,00
3350;ports;50,00
3350;portm;80,00
3350;portl;110,00
3351;kpl_m;80,00
3351;ports;40,00
3351;portm;60,00
3351;portl;100,00
3352;kpl_m;60,00
3352;dl;50,00
3352;ports;40,00
3352;portl;100,00
3352;portm;60,00
3355;ports;40,00
3355;portm;80,00
3355;portl;120,00
3356;dl;50,00
3356;ports;40,00
3356;portl;100,00
3356;portm;60,00
3360;dl;60,00
3360;ports;50,00
3360;portm;125,00
3360;portl;150,00
3365;dl;75,00
3365;ports;200,00
3365;portl;300,00
3365;portm;250,00
3368;dl;100,00
3368;rkl;15,00
3368;ports;200,00
3368;portm;350,00
3368;portl;400,00
3700;dl;60,00
3700;ports;50,00
3700;portm;80,00
3700;portl;110,00
3701;dl;100,00
3701;portm;100,00
3701;ports;50,00
3701;portl;150,00
3703;dl;100,00
3703;rkl;15,00
3703;portm;100,00
3703;ports;50,00
3703;portl;150,00
3704;dl;100,00
3704;ports;40,00
3704;portm;100,00
3704;portl;200,00
3705;dl;100,00
3705;ports;40,00
3705;portm;100,00
3705;portl;200,00
3707;ports;100,00
3707;portl;150,00
3707;portm;120,00
3708;dl;60,00
3708;portm;125,00
3708;ports;50,00
3708;portl;150,00
3709;dl;60,00
3709;portm;125,00
3709;ports;50,00
3709;portl;150,00
3710;portl;90,00
3710;dl;75,00
3710;portm;75,00
3710;ports;60,00
3711;dl;100,00
3711;rkl;15,00
3711;ports;200,00
3711;portm;350,00
3711;portl;400,00
3712;dl;100,00
3712;rkl;15,00
3712;ports;200,00
3712;portm;350,00
3712;portl;400,00
3713;dl;110,00
3713;ports;200,00
3713;portl;400,00
3713;portm;300,00
3714;ports;100,00
3714;portm;150,00
3714;portl;225,00
3716;ports;80,00
3716;portm;150,00
3716;portl;200,00
3717;kpl_s;80,00
3717;kpl_m;115,00
3717;kpl_l;150,00
3717;ports;80,00
3717;portm;120,00
3717;portl;160,00
3799;ports;100,00
3799;portl;300,00
3799;portm;150,00
3800;ports;100,00
3800;portl;300,00
3800;portm;150,00
3801;ports;100,00
3801;portl;300,00
3801;portm;150,00
4000;dl;100,00
4000;rkl;15,00
4000;ports;100,00
4000;portm;150,00
4000;portl;200,00
4001;dl;100,00
4001;rkl;15,00
4001;ports;100,00
4001;portm;150,00
4001;portl;200,00
4002;dl;100,00
4002;ports;80,00
4002;portl;160,00
4002;portm;120,00
4005;dl;100,00
4005;rkl;15,00
4005;ports;100,00
4005;portm;150,00
4005;portl;200,00
4006;ports;100,00
4006;portl;200,00
4006;dl;100,00
4006;rkl;15,00
4006;portm;150,00
4007;ports;40,00
4007;portm;80,00
4007;portl;120,00
4008;dl;100,00
4008;rkl;15,00
4008;ports;100,00
4008;portm;150,00
4008;portl;200,00
4009;dl;100,00
4009;rkl;15,00
4009;ports;100,00
4009;portm;150,00
4009;portl;200,00
4010;dl;100,00
4010;rkl;15,00
4010;ports;100,00
4010;portm;150,00
4010;portl;200,00
4011;ports;100,00
4011;portl;200,00
4011;portm;150,00
4012;dl;100,00
4012;rkl;15,00
4012;ports;100,00
4012;portm;150,00
4012;portl;200,00
4013;dl;100,00
4013;rkl;15,00
4013;ports;100,00
4013;portm;150,00
4013;portl;200,00
4014;dl;100,00
4014;rkl;15,00
4014;portl;200,00
4014;ports;100,00
4014;portm;150,00
4015;ports;80,00
4015;dl;70,00
4015;portm;140,00
4015;portl;250,00
4016;ports;80,00
4016;dl;70,00
4016;portm;140,00
4016;portl;250,00
4017;ports;80,00
4017;dl;70,00
4017;portm;140,00
4017;portl;250,00
4018;dl;100,00
4018;rkl;15,00
4018;ports;80,00
4018;portl;250,00
4018;portm;150,00
4019;ports;80,00
4019;portm;120,00
4019;portl;160,00
4400;dl;100,00
4400;rkl;15,00
4400;portl;200,00
4400;ports;100,00
4400;portm;150,00
4401;dl;100,00
4401;rkl;15,00
4401;tl;5,00
4401;ports;17,00
4401;portm;40,00
4401;portl;80,00
4402;dl;100,00
4402;rkl;15,00
4402;portl;200,00
4402;ports;100,00
4402;portm;150,00
4403;dl;100,00
4403;rkl;15,00
4403;tl;5,00
4403;ports;17,00
4403;portm;40,00
4403;portl;80,00
4404;dl;100,00
4404;rkl;15,00
4404;ports;100,00
4404;portm;150,00
4404;portl;200,00
4405;dl;100,00
4405;rkl;15,00
4405;ports;100,00
4405;portm;150,00
4405;portl;200,00
4406;dl;100,00
4406;rkl;15,00
4406;ports;100,00
4406;portm;150,00
4406;portl;200,00
4407;dl;100,00
4407;rkl;15,00
4407;tl;5,00
4407;ports;17,00
4407;portm;40,00
4407;portl;80,00
4408;dl;100,00
4408;rkl;15,00
4408;tl;5,00
4408;ports;17,00
4408;portm;40,00
4408;portl;80,00
4409;dl;100,00
4409;rkl;15,00
4409;ports;80,00
4409;portl;250,00
4409;portm;150,00
4410;dl;100,00
4410;rkl;15,00
4410;ports;100,00
4410;portm;150,00
4410;portl;200,00
4411;dl;100,00
4411;rkl;15,00
4411;ports;100,00
4411;portm;150,00
4411;portl;200,00
4412;portm;150,00
4412;ports;80,00
4412;portl;250,00
4413;dl;70,00
4413;ports;30,00
4413;portm;65,00
4413;portl;125,00
4415;ports;80,00
4415;portm;140,00
4415;portl;250,00
4416;dl;100,00
4416;rkl;15,00
4416;ports;100,00
4416;portm;150,00
4416;portl;200,00
4419;dl;70,00
4419;ports;30,00
4419;portm;65,00
4419;portl;125,00
4420;dl;100,00
4420;ports;80,00
4420;portl;250,00
4420;portm;150,00
4421;dl;100,00
4421;rkl;15,00
4421;tl;5,00
4421;ports;17,00
4421;portm;40,00
4421;portl;80,00
5000;dl;95,00
5000;rkl;14,00
5000;tl;4,50
5000;ports;10,00
5000;portm;25,00
5000;portl;40,00
5001;dl;95,00
5001;rkl;15,00
5001;ports;10,00
5001;portm;25,00
5001;portl;40,00
5002;dl;100,00
5002;rkl;15,00
5002;ports;50,00
5002;portm;100,00
5002;portl;150,00
5003;dl;95,00
5003;rkl;14,00
5003;tl;4,50
5003;ports;10,00
5003;portm;25,00
5003;portl;40,00
5004;dl;95,00
5004;rkl;14,00
5004;tl;4,50
5004;ports;10,00
5004;portm;25,00
5004;portl;40,00
5005;dl;95,00
5005;rkl;14,00
5005;tl;4,50
5005;ports;10,00
5005;portm;25,00
5005;portl;40,00
5006;dl;100,00
5006;rkl;15,00
5006;ports;20,00
5006;portl;100,00
5006;portm;40,00
5007;dl;120,00
5007;rkl;18,00
5007;ports;10,00
5007;portm;25,00
5007;portl;40,00
5008;dl;100,00
5008;rkl;15,00
5008;tl;5,00
5008;ports;5,00
5008;portm;15,00
5008;portl;30,00
5009;dl;90,00
5009;rkl;13,50
5009;ports;50,00
5009;portm;100,00
5009;portl;150,00
5010;dl;100,00
5010;rkl;15,00
5010;tl;5,00
5010;ports;5,00
5010;portm;15,00
5010;portl;30,00
5900;tl;4,50
5900;rkl;14,00
5900;dl;95,00
5900;ports;3,00
5900;portm;6,00
5900;portl;10,00
5901;ports;3,00
5901;portm;6,00
5901;portl;10,00
5904;ports;3,00
5904;portm;6,00
5904;portl;10,00
5905;ports;3,00
5905;portm;6,00
5905;portl;10,00
5906;ports;3,00
5906;portm;6,00
5906;portl;10,00
5907;ports;3,00
5907;portm;6,00
5907;portl;10,00
5917;ports;7,00
5917;portm;15,00
5917;portl;25,00
5917;dl;100,00
5917;rkl;15,00
6000;dl;100,00
6000;rkl;15,00
6000;ports;100,00
6000;portm;150,00
6000;portl;200,00
6001;dl;100,00
6001;rkl;15,00
6001;ports;100,00
6001;portm;150,00
6001;portl;200,00
6002;dl;100,00
6002;rkl;15,00
6002;ports;100,00
6002;portm;150,00
6002;portl;200,00
6003;dl;100,00
6003;rkl;15,00
6003;ports;100,00
6003;portm;150,00
6003;portl;200,00
6004;dl;100,00
6004;rkl;15,00
6004;ports;100,00
6004;portm;150,00
6004;portl;200,00
6006;dl;50,00
6006;rkl;7,00
6006;ports;10,00
6006;portm;25,00
6006;portl;50,00
6007;dl;100,00
6007;rkl;15,00
6007;tl;5,00
6007;ports;170,00
6007;portl;450,00
6007;portm;250,00
6008;dl;100,00
6008;rkl;15,00
6008;tl;5,00
6008;ports;170,00
6008;portl;450,00
6008;portm;250,00
6009;ports;80,00
6009;portm;140,00
6009;portl;250,00
6010;dl;100,00
6010;rkl;15,00
6010;tl;5,00
6010;ports;250,00
6010;portm;400,00
6010;portl;500,00
6011;dl;100,00
6011;rkl;15,00
6011;tl;5,00
6011;ports;250,00
6011;portm;400,00
6011;portl;500,00
6012;dl;100,00
6012;rkl;15,00
6012;tl;5,00
6012;ports;250,00
6012;portm;400,00
6012;portl;500,00
6015;dl;100,00
6015;rkl;15,00
6015;ports;125,00
6015;portm;180,00
6015;portl;250,00
6016;dl;100,00
6016;rkl;15,00
6016;ports;125,00
6016;portm;180,00
6016;portl;250,00
6017;ports;100,00
6017;portm;150,00
6017;portl;200,00
6018;dl;100,00
6018;rkl;15,00
6018;tl;5,00
6018;ports;100,00
6018;portm;150,00
6018;portl;200,00
6019;dl;100,00
6019;rkl;15,00
6019;tl;5,00
6019;ports;100,00
6019;portm;150,00
6019;portl;200,00
6022;dl;100,00
6022;rkl;15,00
6022;ports;100,00
6022;portm;150,00
6022;portl;200,00
6023;ports;80,00
6023;portl;200,00
6023;portm;100,00
6024;portl;200,00
6024;ports;100,00
6024;portm;150,00
6025;dl;95,00
6025;rkl;14,00
6025;tl;4,50
6025;ports;10,00
6025;portm;25,00
6025;portl;40,00
6026;dl;100,00
6026;rkl;15,00
6026;ports;20,00
6026;portm;40,00
6026;portl;80,00
6027;dl;100,00
6027;rkl;15,00
6027;tl;5,00
